Zone_name,Network_zones,Network_Lines,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,Line_Max_Flow_MW,transmission_path_name,distance_km,Line_Loss_Percentage,Line_Max_Reinforcement_MW,Line_Reinforcement_Cost_per_MWyr,DerateCapRes_1,CapRes_1,CapRes_Excl_1,bus0,bus1,bus0_x,bus0_y,bus1_x,bus1_y
DE1 5,z16,16,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.343656,DE1 13_to_DE1 14,341.267308,0.021329207,20000,16211.75653,0.95,0,0,DE1 13,DE1 14,12.50484475,48.81759488,11.75030038,51.22456746
DE1 6,z17,17,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.8381785,DE1 13_to_DE1 19,218.9607842,0.013685049,20000,10401.63778,0.95,0,0,DE1 13,DE1 19,12.50484475,48.81759488,10.72308407,49.88281742
DE1 7,z18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4362.853663,DE1 13_to_DE1 4,119.9531437,0.007497071,20000,5698.322446,0.95,0,0,DE1 13,DE1 4,12.50484475,48.81759488,11.39973609,48.35883243
DE1 8,z19,19,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.343656,DE1 14_to_DE1 15,183.6383195,0.011477395,20000,8723.659301,0.95,0,0,DE1 14,DE1 15,11.75030038,51.22456746,10.35871363,52.2258987
DE1 9,z20,20,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174.181835,DE1 14_to_DE1 17,361.8439804,0.022615249,20000,17189.24249,0.95,0,0,DE1 14,DE1 17,11.75030038,51.22456746,12.62697015,53.77264365
ES1 0,z21,21,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10698.04645,DE1 14_to_DE1 19,207.3815449,0.012961347,20000,9851.571001,0.95,0,0,DE1 14,DE1 19,11.75030038,51.22456746,10.72308407,49.88281742
ES1 1,z22,22,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7132.030969,DE1 14_to_DE1 3,239.4673588,0.01496671,20000,11375.79378,0.95,0,0,DE1 14,DE1 3,11.75030038,51.22456746,13.55352574,52.53973418
ES1 2,z23,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6348.36367,DE1 14_to_DE1 6,165.1248065,0.0103203,20000,7844.182838,0.95,0,0,DE1 14,DE1 6,11.75030038,51.22456746,13.6417236,51.1474873
ES1 3,z24,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.343656,DE1 15_to_DE1 5,222.8170537,0.013926066,20000,10584.8282,0.95,0,0,DE1 15,DE1 5,10.35871363,52.2258987,9.656115621,53.77222271
ES1 4,z25,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.8381785,DE1 15_to_DE1 9,143.0825182,0.008942657,20000,6797.073421,0.95,0,0,DE1 15,DE1 9,10.35871363,52.2258987,8.718996773,52.01133541
ES1 5,z26,26,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7132.030969,DE1 16_to_DE1 2,182.7953894,0.011424712,20000,8683.616268,0.95,0,0,DE1 16,DE1 2,7.383087925,52.70033778,7.69004145,51.39881774
