Resource,Zone,THERM,STOR,HYDRO,FLEX,MUST_RUN,VRE,LDS,Num_VRE_Bins,CapRes_1,ESR_1,ESR_2,Resource_Type,region,Existing_Cap_MW,Existing_Charge_Cap_MW,Existing_Cap_MWh,New_Build,Min_Cap_MW,Max_Cap_MW,Min_Charge_Cap_MW,Max_Charge_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Heat_Rate_MMBTU_per_MWh,Fuel,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag,MinCapTag_1,MinCapTag_2,MinCapTag_3,cluster,MGA,R_ID,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Self_Disch,Eff_Up,Eff_Down
GB0 12 onwind,54,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 12,2549.7,0,0,1,0,46331.46324,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,1,1,0,0,0,0
GB0 12 ror,54,0,0,0,0,1,0,0,0,0,0,0,ror,GB0 12,473.9,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,1,1,0,0,0,0
GB0 12 solar,54,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 12,0.5,0,0,1,0,11797.38134,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,1,1,0,0,0,0
GB0 2 CCGT,55,1,0,0,0,0,0,0,0,0,0,0,CCGT,GB0 2,1180,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.571259262,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
GB0 2 offwind-ac,55,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB0 2,123.2,0,0,1,0,4882.216261,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,1,1,0,0,0,0
GB0 2 onwind,55,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 2,1086.1,0,0,1,0,25419.83946,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,1,1,0,0,0,0
GB0 2 solar,55,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 2,39.8,0,0,1,0,10070.01642,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,1,1,0,0,0,0
GB0 3 CCGT,56,1,0,0,0,0,0,0,0,0,0,0,CCGT,GB0 3,4086,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.571259262,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
GB0 3 OCGT,56,1,0,0,0,0,0,0,0,0,0,0,OCGT,GB0 3,9,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,10.41109569,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,100,0,1.88,1,1,1,1,0.25,0,0,0
GB0 3 biomass,56,1,0,0,0,0,0,0,0,0,0,0,biomass,GB0 3,35,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,13.12307692,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
GB0 3 offwind-ac,56,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB0 3,200,0,0,1,0,4243.953836,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,1,1,0,0,0,0
GB0 3 offwind-dc,56,0,0,0,0,0,1,0,1,0,0,0,offwind-dc,GB0 3,200,0,0,1,0,1423.583257,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,1,1,0,0,0,0
GB0 3 onwind,56,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 3,187.7,0,0,1,0,16650.78682,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,1,1,0,0,0,0
GB0 3 ror,56,0,0,0,0,1,0,0,0,0,0,0,ror,GB0 3,11,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,1,1,0,0,0,0
GB0 3 solar,56,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 3,700.4,0,0,1,0,21455.23537,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,1,1,0,0,0,0
GB0 4 CCGT,57,1,0,0,0,0,0,0,0,0,0,0,CCGT,GB0 4,2703.453007,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.571259262,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
GB0 4 coal,57,1,0,0,0,0,0,0,0,0,0,0,coal,GB0 4,35,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,10.49325398,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
GB0 4 nuclear,57,1,0,0,0,0,0,0,0,0,0,0,nuclear,GB0 4,2433,0,0,1,0,-1,0,0,0,0,276194,128794,0,0,0,0,2.65,0,10.44,uranium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1000,1000,0,22,6,0.25,0.25,0.5,0,0,0
GB0 4 offwind-ac,57,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB0 4,2004.2,0,0,1,0,5255.148858,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,1,1,0,0,0,0
GB0 4 onwind,57,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 4,352.2,0,0,1,0,31823.55682,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,1,1,0,0,0,0
GB0 4 ror,57,0,0,0,0,1,0,0,0,0,0,0,ror,GB0 4,85,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,1,1,0,0,0,0
GB0 4 solar,57,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 4,396.8,0,0,1,0,26698.68674,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,1,1,0,0,0,0
GB0 5 CCGT,58,1,0,0,0,0,0,0,0,0,0,0,CCGT,GB0 5,1065,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.571259262,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
GB0 5 biomass,58,1,0,0,0,0,0,0,0,0,0,0,biomass,GB0 5,77.5,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,13.12307692,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
GB0 5 nuclear,58,1,0,0,0,0,0,0,0,0,0,0,nuclear,GB0 5,1250,0,0,1,0,-1,0,0,0,0,276194,128794,0,0,0,0,2.65,0,10.44,uranium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,1000,1000,0,22,6,0.25,0.25,0.5,0,0,0
GB0 5 offwind-ac,58,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB0 5,181,0,0,1,0,11335.68262,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,1,1,0,0,0,0
GB0 5 offwind-dc,58,0,0,0,0,0,1,0,1,0,0,0,offwind-dc,GB0 5,0,0,0,1,0,2608.79528,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,1,1,0,0,0,0
GB0 5 onwind,58,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 5,4725.7,0,0,1,0,67829.63149,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,1,1,0,0,0,0
GB0 5 ror,58,0,0,0,0,1,0,0,0,0,0,0,ror,GB0 5,360.8,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,1,1,0,0,0,0
GB0 5 solar,58,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 5,85.3,0,0,1,0,31866.03434,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,1,1,0,0,0,0
GB0 6 CCGT,59,1,0,0,0,0,0,0,0,0,0,0,CCGT,GB0 6,3601,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.571259262,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
GB0 6 OCGT,59,1,0,0,0,0,0,0,0,0,0,0,OCGT,GB0 6,211.1224321,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,10.41109569,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,100,0,1.88,1,1,1,1,0.25,0,0,0
GB0 6 coal,59,1,0,0,0,0,0,0,0,0,0,0,coal,GB0 6,51,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,10.49325398,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
GB0 6 nuclear,59,1,0,0,0,0,0,0,0,0,0,0,nuclear,GB0 6,1061,0,0,1,0,-1,0,0,0,0,276194,128794,0,0,0,0,2.65,0,10.44,uranium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,1000,1000,0,22,6,0.25,0.25,0.5,0,0,0
GB0 6 offwind-ac,59,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB0 6,0,0,0,1,0,8388.813621,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,1,1,0,0,0,0
GB0 6 onwind,59,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 6,787.4,0,0,1,0,45667.66781,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,1,1,0,0,0,0
GB0 6 ror,59,0,0,0,0,1,0,0,0,0,0,0,ror,GB0 6,40,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,1,1,0,0,0,0
GB0 6 solar,59,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 6,1200.5,0,0,1,0,29863.13506,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,1,1,0,0,0,0
GB0 7 CCGT,60,1,0,0,0,0,0,0,0,0,0,0,CCGT,GB0 7,4145,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.571259262,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
GB0 7 biomass,60,1,0,0,0,0,0,0,0,0,0,0,biomass,GB0 7,55.8,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,13.12307692,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
GB0 7 nuclear,60,1,0,0,0,0,0,0,0,0,0,0,nuclear,GB0 7,2343,0,0,1,0,-1,0,0,0,0,276194,128794,0,0,0,0,2.65,0,10.44,uranium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,1000,1000,0,22,6,0.25,0.25,0.5,0,0,0
GB0 7 offwind-ac,60,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB0 7,2188.55,0,0,1,0,15225.31474,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,1,1,0,0,0,0
GB0 7 offwind-dc,60,0,0,0,0,0,1,0,1,0,0,0,offwind-dc,GB0 7,1499.75,0,0,1,0,46989.1186,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,1,1,0,0,0,0
GB0 7 onwind,60,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 7,237.9,0,0,1,0,41085.73213,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,1,1,0,0,0,0
GB0 7 solar,60,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 7,1217.2,0,0,1,0,24945.87453,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,1,1,0,0,0,0
GB0 8 CCGT,61,1,0,0,0,0,0,0,0,0,0,0,CCGT,GB0 8,1008.1,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.571259262,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
GB0 8 OCGT,61,1,0,0,0,0,0,0,0,0,0,0,OCGT,GB0 8,1559,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,10.41109569,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,100,0,1.88,1,1,1,1,0.25,0,0,0
GB0 8 offwind-ac,61,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB0 8,0,0,0,1,0,5676.469054,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,1,1,0,0,0,0
GB0 8 offwind-dc,61,0,0,0,0,0,1,0,1,0,0,0,offwind-dc,GB0 8,0,0,0,1,0,2847.166508,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,1,1,0,0,0,0
GB0 8 oil,61,1,0,0,0,0,0,0,0,0,0,0,oil,GB0 8,100,0,0,0,0,-1,0,0,0,0,23132.03965,6000,0,0,0,0,0,0,10.32517195,oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,650,0,0,1,1,0.3,0.3,0.2,0,0,0
GB0 8 onwind,61,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 8,17.2,0,0,1,0,23017.07355,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,1,1,0,0,0,0
GB0 8 solar,61,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 8,2069.5,0,0,1,0,24240.83706,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,1,1,0,0,0,0
GB0 9 CCGT,62,1,0,0,0,0,0,0,0,0,0,0,CCGT,GB0 9,166,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.571259262,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
GB0 9 biomass,62,1,0,0,0,0,0,0,0,0,0,0,biomass,GB0 9,67.3,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,13.12307692,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
GB0 9 coal,62,1,0,0,0,0,0,0,0,0,0,0,coal,GB0 9,1843.873913,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,10.49325398,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
GB0 9 nuclear,62,1,0,0,0,0,0,0,0,0,0,0,nuclear,GB0 9,1207,0,0,1,0,-1,0,0,0,0,276194,128794,0,0,0,0,2.65,0,10.44,uranium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1000,1000,0,22,6,0.25,0.25,0.5,0,0,0
GB0 9 offwind-ac,62,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB0 9,103.6,0,0,1,0,2580.449344,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,1,1,0,0,0,0
GB0 9 onwind,62,0,0,0,0,0,1,0,1,0,0,0,onwind,GB0 9,613.1,0,0,1,0,33203.11625,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,1,1,0,0,0,0
GB0 9 solar,62,0,0,0,0,0,1,0,1,0,0,0,solar,GB0 9,247.2,0,0,1,0,21699.40513,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,1,1,0,0,0,0
GB5 0 OCGT,63,1,0,0,0,0,0,0,0,0,0,0,OCGT,GB5 0,1200.5,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,10.41109569,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,100,0,1.88,1,1,1,1,0.25,0,0,0
GB5 0 coal,63,1,0,0,0,0,0,0,0,0,0,0,coal,GB5 0,521.8163174,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,10.49325398,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
GB5 0 offwind-ac,63,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,GB5 0,0,0,0,1,0,3855.986748,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,1,1,0,0,0,0
GB5 0 offwind-dc,63,0,0,0,0,0,1,0,1,0,0,0,offwind-dc,GB5 0,0,0,0,1,0,2494.421803,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,1,1,0,0,0,0
GB5 0 onwind,63,0,0,0,0,0,1,0,1,0,0,0,onwind,GB5 0,1178.2,0,0,1,0,32978.43984,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,1,1,0,0,0,0
GB5 0 ror,63,0,0,0,0,1,0,0,0,0,0,0,ror,GB5 0,100,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,1,1,0,0,0,0
GB5 0 solar,63,0,0,0,0,0,1,0,1,0,0,0,solar,GB5 0,209.3,0,0,1,0,19052.68188,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,1,1,0,0,0,0
IT1 0 CCGT,64,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 0,5258,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 0 OCGT,64,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 0,224,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 0 biomass,64,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 0,46,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT1 0 onwind,64,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 0,0,0,0,1,0,36338.43373,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,1,1,0,0,0,0
IT1 0 ror,64,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 0,535,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,1,1,0,0,0,0
IT1 0 solar,64,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 0,0,0,0,1,0,11091.06433,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,1,1,0,0,0,0
IT1 1 CCGT,65,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 1,5349,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 1 OCGT,65,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 1,1865,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 1 biomass,65,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 1,82,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT1 1 coal,65,1,0,0,0,0,0,0,0,0,0,0,coal,IT1 1,13,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,9.990090077,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
IT1 1 geothermal,65,0,0,0,0,1,0,0,0,0,0,0,geothermal,IT1 1,18,0,0,0,0,-1,0,0,0,0,171375.6758,80000.01472,0,0,0,0,0,0,14.27615063,geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,110,0,0,1,1,1,1,0.5,0,0,0
IT1 1 oil,65,1,0,0,0,0,0,0,0,0,0,0,oil,IT1 1,15,0,0,0,0,-1,0,0,0,0,23132.03965,6000,0,0,0,0,0,0,10.08924732,oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,650,0,0,1,1,0.3,0.3,0.2,0,0,0
IT1 1 onwind,65,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 1,0,0,0,1,0,30729.79675,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,1,1,0,0,0,0
IT1 1 ror,65,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 1,921.03,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,1,1,0,0,0,0
IT1 1 solar,65,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 1,0,0,0,1,0,21349.21898,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,1,1,0,0,0,0
IT1 10 CCGT,66,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 10,348,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 10 OCGT,66,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 10,1974,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 10 biomass,66,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 10,193,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
